"Stage","Strategy","RunId","CouponId","Quantity","Users","RepeatsPerUser","Requests","Vus","K6ExitCode","CompletedRun","ValidRun","DuplicatePolicyConsistent","ExpectedResultsMatched","ScenarioPassed","Attempted","Completed","ExpectedSuccess","ExpectedDuplicateUser","ExpectedRemaining","Success","SoldOut","DuplicateRequest","DuplicateUser","InternalError","SetupError","Unexpected","RequestsPerSecond","AvgMs","P90Ms","P95Ms","P99Ms","MaxMs","SuccessAvgMs","SuccessP90Ms","SuccessP95Ms","SuccessP99Ms","SoldOutAvgMs","SoldOutP95Ms","DuplicateUserAvgMs","DuplicateUserP90Ms","DuplicateUserP95Ms","DuplicateUserP99Ms","DuplicateUserMaxMs","DbRemaining","RedisRemaining","EffectiveRemaining","IssueCount","Consistent"
"duplicate-user","redis-watch","r0816dup1w-u-01","18","10000","10000","3","30000","50","99","True","False","False","False","False","30000","30000","10000","20000","0","954","0","0","1725","567","0","26754","838.6914018827985","26.87938481666665","109.49399000000068","247.86392","362.3325779999995","578.7659","238.48929549266248","317.18537000000003","360.4223449999999","396.042387",,,"277.74840214492724","372.54816000000005","410.02083999999996","476.323612","578.7659","10000","9046","9046","954","True"
