Vus,ComparisonOrder,Strategy,SourceRun,SourceExecutionOrder,RunId,CouponId,Stage,Quantity,Users,RepeatsPerUser,Requests,IsBaseline,K6ExitCode,RunnerValidRun,RunnerScenarioPassed,CompletedRun,TransportComplete,ComparableLatency,PerformanceInterpretation,Attempted,Completed,HttpRequestCount,HttpFailedCount,HttpFailedRate,ChecksRate,MissingOrUnknown,OutcomeCount,UnexpectedAccountingValid,ExpectedSuccess,ExpectedDuplicateUser,ExpectedRemaining,Success,DuplicateUser,SoldOut,DuplicateRequest,InternalError,SetupError,Unexpected,RequestsPerSecond,ElapsedSeconds,SuccessRps,CorrectOutcomeRps,RpsPerVu,AvgMs,P90Ms,P95Ms,P99Ms,MaxMs,SuccessAvgMs,SuccessP90Ms,SuccessP95Ms,SuccessP99Ms,DuplicateUserAvgMs,DuplicateUserP90Ms,DuplicateUserP95Ms,DuplicateUserP99Ms,HttpBlockedP95Ms,HttpBlockedMaxMs,HttpConnectingP95Ms,HttpConnectingMaxMs,DbRemaining,RedisRemaining,EffectiveRemaining,ApiIssueCount,ApiConsistent,DbStockIssuedCrossCheck,DbStockRemainingCrossCheck,DbIssueCountCrossCheck,DbDistinctUsers,DbDistinctRequests,MaxIssuesPerUser,NoDuplicateIssue,AllUsersIssued,UniqueRequestIds,ResponseMatchesStorage,StockLedgerConsistent,ExpectedResultsMatchedAudited,ScenarioPassedAudited,ScenarioPassedValue,RpsSpeedupVs10,ScalingEfficiencyPctVs10,RpsGainPctVs10,P95DeltaPctVs10,RpsSpeedupVs50,ScalingEfficiencyPctVs50,RpsGainPctVs50,P95DeltaPctVs50,RpsGainPctVsPrevious,P95DeltaPctVsPrevious,RedisDestinationPort,TimeWaitObserved,MeasurementNote
50,2,redis-lua,r0816duprev1,2,r0816duprev1-u-01,8,duplicate-user,10000,10000,3,30000,true,99,false,false,true,true,true,COMPARABLE_MIXED_OUTCOMES,30000,30000,30000,0,0,0.9997833333333334,0,30000,true,10000,20000,0,9998,19989,13,0,0,0,13,535.8513641482543,55.9856744,178.5813979584749,535.6191618904568,10.717027282965086,93.01737724999943,100.83561,104.46293499999999,123.10715399999962,227.6223,89.24087178435695,96.41513,99.627105,111.21411700000013,94.92115040772475,102.17326,105.85553999999999,137.78517599999932,0,12.7388,0,2.6854,10000,2,2,9998,true,0,10000,9998,9998,9998,1,true,false,true,true,true,false,false,0,1.0020870910505635,20.041741821011268,0.20870910505634832,329.5999231791969,1,100,0,0,0.20870910505634832,329.5999231791969,,,13 transient SOLD_OUT responses during duplicate-user reservation/compensation races.
50,3,redis-decr,r0816duprev1,3,r0816duprev1-u-02,9,duplicate-user,10000,10000,3,30000,true,99,false,false,true,true,true,COMPARABLE_MIXED_OUTCOMES,30000,30000,30000,0,0,0.9997833333333334,0,30000,true,10000,20000,0,9999,19988,13,0,0,0,13,560.5736824363992,53.5166044,186.83920835605184,560.33076717401,11.211473648727983,88.9448774100005,95.71819,98.16033,109.15570799999992,230.1158,85.31557525752571,91.46746,93.59475,99.98004200000007,90.77375245147097,96.8031,99.32337999999999,134.49553300000042,0,12.6388,0,1.7337,10000,1,1,9999,true,0,10000,9999,9999,9999,1,true,false,true,true,true,false,false,0,1.0399974741297302,20.799949482594606,3.9997474129730204,305.614242565675,1,100,0,0,3.9997474129730204,305.614242565675,,,13 transient SOLD_OUT responses during duplicate-user reservation/compensation races.
50,4,redis-lock,r0816duprev1,4,r0816duprev1-u-03,10,duplicate-user,10000,10000,3,30000,true,99,false,false,true,true,true,FAILURE_MIXED,30000,30000,30000,287,0.009566666666666666,0.9951166666666666,0,30000,true,10000,20000,0,9999,19708,6,0,287,0,6,319.98285676912326,93.7550227,106.65028616114878,316.8576908680115,6.399657135382466,155.93369318999916,189.99552,211.04957,250.820391,286.1327,141.4700182618253,155.053,161.12346,180.6143120000001,161.87781775421254,198.33409999999998,216.10083999999998,246.72303200000005,0,12.2661,0,1.9998,10000,1,1,9999,true,0,10000,9999,9999,9999,1,true,false,true,true,true,false,false,0,0.9901112529942356,19.802225059884712,-0.9888747005764364,166.6457064142037,1,100,0,0,-0.9888747005764364,166.6457064142037,,,287 lock acquisition/retry errors; throughput includes failed responses.
50,5,conditional,r0816duprev1,5,r0816duprev1-u-04,11,duplicate-user,10000,10000,3,30000,true,99,false,false,true,true,true,COMPARABLE_MIXED_OUTCOMES,30000,30000,30000,0,0,0.9999666666666667,0,30000,true,10000,20000,0,10000,19998,2,0,0,0,2,260.09148999059227,115.3440276,86.69716333019743,260.07415055792626,5.201829799811845,191.85296413333154,200.37220000000002,204.50781,217.52997199999996,396.9049,190.3612082100005,199.15301,203.20241000000001,213.49394100000006,192.59867818781987,200.87776,205.124915,219.47499499999964,0,12.5936,0,1.8588,0,,0,10000,true,10000,0,10000,10000,10000,1,true,true,true,true,true,false,false,0,0.9556383680501893,19.112767361003787,-4.436163194981068,403.1474670137309,1,100,0,0,-4.436163194981068,403.1474670137309,,,2 transient SOLD_OUT responses during duplicate-user reservation/compensation races.
50,6,optimistic,r0816duprev1,6,r0816duprev1-u-05,12,duplicate-user,10000,10000,3,30000,true,99,false,false,true,true,true,FAILURE_MIXED,30000,30000,30000,11,0.00036666666666666667,0.9998166666666667,0,30000,true,10000,20000,0,9997,19992,0,0,11,0,0,200.5478011319391,149.5902714,66.82921226386651,200.47426693819074,4.010956022638783,248.8920452366649,453.56234000000046,561.39248,815.3446339999998,1347.5061,219.28582286686043,437.87856,524.7180599999998,776.7696919999968,263.1555252450976,471.99520000000024,567.7187,818.7519300000001,0,12.6811,0,1.0707,3,,3,9997,true,9997,3,9997,9997,9997,1,true,false,true,true,true,false,false,0,0.9191235286441227,18.382470572882454,-8.087647135587728,255.05174439372578,1,100,0,0,-8.087647135587728,255.05174439372578,,,
50,7,pessimistic,r0816duprev1,7,r0816duprev1-u-06,13,duplicate-user,10000,10000,3,30000,true,99,false,false,true,true,true,COMPARABLE_MIXED_OUTCOMES,30000,30000,30000,0,0,0.9999666666666667,0,30000,true,10000,20000,0,10000,19998,2,0,0,0,2,237.87823141312452,126.1149447,79.29274380437484,237.86237286436364,4.75756462826249,209.80585656666705,219.66093999999998,225.86969499999998,243.8951669999999,380.2856,208.53186110999923,218.72033,224.793085,240.613414,210.44385382038246,220.11778,226.196845,246.04066099999983,0,12.5512,0,2.0929,0,,0,10000,true,10000,0,10000,10000,10000,1,true,true,true,true,true,false,false,0,0.943504937365286,18.87009874730572,-5.649506263471404,410.2473631141057,1,100,0,0,-5.649506263471404,410.2473631141057,,,2 transient SOLD_OUT responses during duplicate-user reservation/compensation races.
50,8,jvm-lock,r0816duprev1,8,r0816duprev1-u-07,14,duplicate-user,10000,10000,3,30000,true,0,true,true,true,true,true,COMPARABLE_MIXED_OUTCOMES,30000,30000,30000,0,0,1,0,30000,true,10000,20000,0,10000,20000,0,0,0,0,0,156.64629235699886,191.5142679,52.215430785666285,156.64629235699886,3.132925847139977,318.71360179666624,332.26448,337.44782,360.649648,482.9909,321.23735910000096,334.33029999999997,338.69144,361.79638900000003,317.45172314499973,331.14753,336.61145000000005,359.3776629999993,0,11.9572,0,1.0072,0,,0,10000,true,10000,0,10000,10000,10000,1,true,true,true,true,true,true,true,1,0.9449912133674506,18.899824267349015,-5.500878663254937,396.57657938713413,1,100,0,0,-5.500878663254937,396.57657938713413,,,
50,9,direct,r0816duprev1,9,r0816duprev1-u-08,15,duplicate-user,10000,10000,3,30000,true,0,true,false,true,true,true,COMPARABLE_MIXED_OUTCOMES,30000,30000,30000,0,0,1,0,30000,true,10000,20000,0,10000,20000,0,0,0,0,0,398.538773528409,75.2749845,132.846257842803,398.538773528409,7.970775470568181,125.16302504666677,131.77809,134.742945,150.48337299999994,217.0459,124.1128285900002,130.14284999999998,133.03009999999998,149.396636,125.68812327499981,132.38535,135.368415,151.2286819999997,0,11.9687,0,2.0413,7498,,7498,10000,false,2502,7498,10000,10000,10000,1,true,true,true,true,false,true,false,0,1.0022144102865937,20.044288205731874,0.22144102865937487,361.7708907007325,1,100,0,0,0.22144102865937487,361.7708907007325,,,"Lost update: API issueCount 10000, DB stock issued 2502."
100,1,redis-watch,r0816watchvu100r1,1,r0816watchvu100r1-u-01,15,duplicate-user,10000,10000,3,30000,false,99,false,false,true,false,false,TRANSPORT_INCOMPLETE,30000,30000,30000,27149,0.9049666666666667,0.1834641643357695,26751,3249,true,10000,20000,0,991,1860,0,0,398,0,26751,887.5108488216772,33.8024037,29.317441706076067,84.34311433302005,8.875108488216773,49.79708449000016,256.5372900000045,468.323085,585.20643,1155.3042,438.96532038345083,505.5977,557.4618499999999,635.0073000000001,480.72383059139884,562.28786,610.7644949999999,726.4910420000006,0,16.338,0,9.2063,10000,9009,9009,991,true,0,10000,991,991,991,1,true,false,true,true,true,false,false,0,0.8216559581530589,8.21655958153059,-17.834404184694108,1327.0765980573158,1.1319545272456468,56.597726362282344,13.195452724564682,75.00363685444991,13.195452724564682,75.00363685444991,6382,14852,26751 no-result responses; 14852 TIME_WAIT sockets; Address already in use. Overall RPS/HTTP percentiles are not comparable.
100,2,redis-lua,r0816vu100r1,1,r0816vu100r1-u-01,6,duplicate-user,10000,10000,3,30000,false,99,false,false,true,true,true,COMPARABLE_MIXED_OUTCOMES,30000,30000,30000,0,0,0.9997666666666667,0,30000,true,10000,20000,0,9998,19988,14,0,0,0,14,567.1829842397375,52.892983099999995,189.02318254762986,566.9182988470923,5.671829842397375,175.85321941666734,187.0518,194.650225,246.9363,392.0511,171.7080168233644,183.79729,190.61548999999994,234.70681300000004,177.9445192665596,188.35211999999999,196.29075999999995,268.3231990000005,0,19.7111,0,5.8529,10000,2,2,9998,true,0,10000,9998,9998,9998,1,true,false,true,true,true,false,false,0,1.0606798541487445,10.606798541487446,6.067985414874455,700.4917888513605,1.058470729362209,52.923536468110456,5.8470729362209095,86.33424860214775,5.8470729362209095,86.33424860214775,,,14 transient SOLD_OUT responses during duplicate-user reservation/compensation races.
100,3,redis-decr,r0816vu100r1,2,r0816vu100r1-u-02,7,duplicate-user,10000,10000,3,30000,false,99,false,false,true,true,true,COMPARABLE_MIXED_OUTCOMES,30000,30000,30000,0,0,0.9997833333333334,0,30000,true,10000,20000,0,9999,19988,13,0,0,0,13,573.5485050257474,52.305951,191.16371672508163,573.2999673402363,5.735485050257474,173.9128569533319,185.17326,189.545385,261.2136779999999,408.865,169.6279465246523,182.24604,185.93069,210.12650200000454,176.06516189213383,186.24291000000002,190.83014499999996,267.44424700000025,0,14.6599,0,3.6073,10000,1,1,9999,true,0,10000,9999,9999,9999,1,true,false,true,true,true,false,false,0,1.0640688551862865,10.640688551862866,6.406885518628647,683.2319611047992,1.0231456149224778,51.15728074612389,2.3145614922477797,93.09774630953258,2.3145614922477797,93.09774630953258,,,13 transient SOLD_OUT responses during duplicate-user reservation/compensation races.
