"Stage","Strategy","RunId","CouponId","Quantity","Users","RepeatsPerUser","Requests","Vus","K6ExitCode","CompletedRun","ValidRun","DuplicatePolicyConsistent","ExpectedResultsMatched","ScenarioPassed","Attempted","Completed","ExpectedSuccess","ExpectedDuplicateUser","ExpectedRemaining","Success","SoldOut","DuplicateRequest","DuplicateUser","InternalError","SetupError","Unexpected","RequestsPerSecond","AvgMs","P90Ms","P95Ms","P99Ms","MaxMs","SuccessAvgMs","SuccessP90Ms","SuccessP95Ms","SuccessP99Ms","SoldOutAvgMs","SoldOutP95Ms","DuplicateUserAvgMs","DuplicateUserP90Ms","DuplicateUserP95Ms","DuplicateUserP99Ms","DuplicateUserMaxMs","DbRemaining","RedisRemaining","EffectiveRemaining","IssueCount","Consistent"
"duplicate-user","redis-watch","r0816duprev1w-u-01","6","10000","10000","3","30000","50","99","True","False","False","False","False","30000","30000","10000","20000","0","946","0","0","1796","267","0","26991","784.0516800451626","27.2138555666667","31.896280000001813","267.60763000000003","357.18408399999964","592.8814","249.43599915433435","296.81965","317.06944999999996","359.17245499999984",,,"289.2975454899771","365.5238","386.493525","448.38313999999997","573.2149","10000","9054","9054","946","True"
