"Stage","Strategy","RunId","CouponId","Quantity","Users","RepeatsPerUser","Requests","Vus","K6ExitCode","CompletedRun","ValidRun","DuplicatePolicyConsistent","ExpectedResultsMatched","ScenarioPassed","Attempted","Completed","ExpectedSuccess","ExpectedDuplicateUser","ExpectedRemaining","Success","SoldOut","DuplicateRequest","DuplicateUser","InternalError","SetupError","Unexpected","RequestsPerSecond","AvgMs","P90Ms","P95Ms","P99Ms","MaxMs","SuccessAvgMs","SuccessP90Ms","SuccessP95Ms","SuccessP99Ms","SoldOutAvgMs","SoldOutP95Ms","DuplicateUserAvgMs","DuplicateUserP90Ms","DuplicateUserP95Ms","DuplicateUserP99Ms","DuplicateUserMaxMs","DbRemaining","RedisRemaining","EffectiveRemaining","IssueCount","Consistent"
"duplicate-user","redis-lua","r0816vu100r1-u-01","6","10000","10000","3","30000","100","99","True","False","False","False","False","30000","30000","10000","20000","0","9998","14","0","19988","0","0","14","567.1829842397375","175.85321941666734","187.0518","194.650225","246.9363","392.0511","171.7080168233644","183.79729","190.61548999999994","234.70681300000004","150.34137142857142","158.075615","177.9445192665596","188.35211999999999","196.29075999999995","268.3231990000005","392.0511","10000","2","2","9998","True"
"duplicate-user","redis-decr","r0816vu100r1-u-02","7","10000","10000","3","30000","100","99","True","False","False","False","False","30000","30000","10000","20000","0","9999","13","0","19988","0","0","13","573.5485050257474","173.9128569533319","185.17326","189.545385","261.2136779999999","408.865","169.6279465246523","182.24604","185.93069","210.12650200000454","160.41656923076923","167.09184","176.06516189213383","186.24291000000002","190.83014499999996","267.44424700000025","408.865","10000","1","1","9999","True"
"duplicate-user","redis-lock","r0816vu100r1-u-03","8","10000","10000","3","30000","100","99","True","False","True","False","False","30000","30000","10000","20000","0","10000","8","0","19760","232","0","8","335.85324621037415","297.1733842766659","331.56023000000005","352.193865","395.7345219999999","582.7594","281.76961129999927","301.97147","308.78333","337.387366","272.4683125","302.741495","303.8450190030364","339.89922000000007","358.34507999999994","397.063177","582.7594","10000","0","0","10000","True"
"duplicate-user","conditional","r0816vu100r1-u-04","9","10000","10000","3","30000","100","99","True","False","True","False","False","30000","30000","10000","20000","0","10000","2","0","19998","0","0","2","269.7947334758622","369.81531471333096","381.58695","387.490755","447.75352199999986","676.9665","370.0400486899984","382.31734","388.167655","446.32033500000006","441.84535","443.516335","369.6957327632766","381.3177","387.1016599999999","447.9892889999998","676.9665","0",,"0","10000","True"
"duplicate-user","optimistic","r0816vu100r1-u-05","10","10000","10000","3","30000","100","99","True","False","False","False","False","30000","30000","10000","20000","0","9994","0","0","19986","20","0","0","208.07665098815806","479.7021109833371","864.45279","1104.5583900000001","1668.4335169999986","2648.9592","415.1935199219531","848.16399","1088.7432350000004","1583.5170209999999",,,"509.9929812268608","945.03975","1123.8579499999998","1671.948540000002","2508.987","6",,"6","9994","True"
"duplicate-user","pessimistic","r0816vu100r1-u-06","11","10000","10000","3","30000","100","99","True","False","True","False","False","30000","30000","10000","20000","0","10000","2","0","19998","0","0","2","250.4992221961576","398.35058051667085","411.99960999999996","420.232145","464.46548699999977","784.55","399.342309819999","413.34084","421.605245","465.851453","399.4312","401.33407","397.8545582008208","411.17867","419.3923999999999","463.8476679999999","784.55","0",,"0","10000","True"
"duplicate-user","jvm-lock","r0816vu100r1-u-07","12","10000","10000","3","30000","100","0","True","True","True","True","True","30000","30000","10000","20000","0","10000","0","0","20000","0","0","0","166.22154163095192","600.4170315566665","612.04704","618.06991","665.5623139999999","770.9855","605.353865349999","616.64934","621.9963","673.1573020000001",,,"597.9486146599951","608.29054","613.5055","664.6369369999996","762.8871","0",,"0","10000","True"
"duplicate-user","direct","r0816vu100r1-u-08","13","10000","10000","3","30000","100","0","True","True","True","True","False","30000","30000","10000","20000","0","10000","0","0","20000","0","0","0","400.17557997033293","249.30243526666735","262.43203","269.238085","303.957474","356.1414","250.58331109999892","263.78363","270.965485","304.02308700000003",,,"248.6619973499996","261.6894","268.411915","303.41190699999913","356.1414","7502",,"7502","10000","False"
