"Stage","Strategy","RunId","CouponId","Quantity","Users","RepeatsPerUser","Requests","Vus","K6ExitCode","CompletedRun","ValidRun","DuplicatePolicyConsistent","ExpectedResultsMatched","ScenarioPassed","Attempted","Completed","ExpectedSuccess","ExpectedDuplicateUser","ExpectedRemaining","Success","SoldOut","DuplicateRequest","DuplicateUser","InternalError","SetupError","Unexpected","RequestsPerSecond","AvgMs","P90Ms","P95Ms","P99Ms","MaxMs","SuccessAvgMs","SuccessP90Ms","SuccessP95Ms","SuccessP99Ms","SoldOutAvgMs","SoldOutP95Ms","DuplicateUserAvgMs","DuplicateUserP90Ms","DuplicateUserP95Ms","DuplicateUserP99Ms","DuplicateUserMaxMs","DbRemaining","RedisRemaining","EffectiveRemaining","IssueCount","Consistent"
"duplicate-user","redis-watch","r0816dup2w-u-01","19","10000","10000","3","30000","50","99","True","False","False","False","False","30000","30000","10000","20000","0","945","0","0","1778","277","0","27000","848.8050403808812","23.26687933666666","1.0412700000227286","228.922945","310.92472399999986","496.8274","215.2574275132277","256.60284","284.6619799999999","329.74402799999996",,,"247.57364938132713","313.71962","336.96725499999997","395.63072600000004","450.2538","10000","9055","9055","945","True"
