"Stage","Strategy","RunId","CouponId","Quantity","Users","RepeatsPerUser","Requests","Vus","K6ExitCode","CompletedRun","ValidRun","DuplicatePolicyConsistent","ExpectedResultsMatched","ScenarioPassed","Attempted","Completed","ExpectedSuccess","ExpectedDuplicateUser","ExpectedRemaining","Success","SoldOut","DuplicateRequest","DuplicateUser","InternalError","SetupError","Unexpected","RequestsPerSecond","AvgMs","P90Ms","P95Ms","P99Ms","MaxMs","SuccessAvgMs","SuccessP90Ms","SuccessP95Ms","SuccessP99Ms","SoldOutAvgMs","SoldOutP95Ms","DuplicateUserAvgMs","DuplicateUserP90Ms","DuplicateUserP95Ms","DuplicateUserP99Ms","DuplicateUserMaxMs","DbRemaining","RedisRemaining","EffectiveRemaining","IssueCount","Consistent"
"duplicate-user","redis-watch","r0816watchvu10r1-u-01","14","10000","10000","3","30000","10","99","True","False","False","False","False","30000","30000","10000","20000","0","990","0","0","1899","135","0","26976","1080.1489845173749","4.544544046666668","9.5559","32.816954999999986","91.98004499999989","211.8849","26.359323939393946","39.18838000000001","47.49717499999999","66.427808",,,"51.81801147972618","96.80844","116.54266999999993","143.922588","199.0941","10000","9010","9010","990","True"
